Date,CVX,ENPH,EOG,NEE,TSLA,XOM
2015-02-12,0.01790460244679104,-0.000676147999163601,0.017167461070773493,0.002665404820624495,-0.04661658846022321,0.019536372029817173
2015-02-13,0.01731876535975907,0.025033822208649026,0.022362989709932446,-0.01632811916892496,0.004386864226918918,0.010825928566031928
2015-02-17,-0.003369273974415554,-0.0811880906407344,-0.004436760322894973,-0.0019302479559860641,0.0028462803614237586,-0.0034272439735465454
2015-02-18,-0.017437485301342148,0.010775834605470047,-0.01222914139674347,0.029684693321096356,0.0005383231478952588,-0.02192361479911986
2015-02-19,-0.01892473151305707,-0.03482585513476699,-0.015843182896492447,-0.009953741638839886,0.035459277020091884,-0.017251114627086728
2015-02-20,0.0023075334515760826,-0.020618537153480165,-0.028997922465341164,0.001612109746018442,0.025506564298148016,0.00536699454412104
2015-02-23,-0.006813628193428012,0.01578947632596761,0.009332651685734827,0.0036932656051871238,-0.04500019733692018,-0.010119906892807284
2015-02-24,0.0009268466200256231,0.019245020316580375,-0.0034809021447520516,0.0008492369997064042,-0.015578320500655551,0.004605866896473687
2015-02-25,0.005742878434626286,0.007262122329054099,0.015500600888332938,-0.01452848543603602,-0.001714777553045277,0.0020131068095579074
2015-02-26,-0.013999183508341284,-0.018745510528268894,-0.031172979240468024,-0.002890815689073789,0.016833573717678796,-0.010602929344711631
2015-02-27,-0.003549287754832764,0.012490821497599391,-0.004548788248732727,-0.00019344220214989605,-0.0185820116516362,-0.0012406172459282772
2015-03-02,-0.007311120952997463,0.0021771180861291928,-0.007356638657178172,-0.01855766930832159,-0.02955644716492234,-0.005647046373361109
2015-03-03,-0.006988030341179785,-0.03186100801507652,0.014709407842422584,0.003939285055267083,0.011300918070464405,-0.0047706923118174815
2015-03-04,0.0,0.017950618786271466,0.001328159692484343,-0.0053953252978533595,0.014431779204036044,-0.005021565171643538
2015-03-05,-0.004089081731291522,0.0529022986915042,-0.009946144558978354,0.007298633378591379,-0.008940979178158281,-0.005047186990457364
2015-03-06,-0.011267171609559257,0.05373345860873768,-0.011385090101897921,-0.03358478169491996,-0.03364400833280279,-0.01279695958607785
2015-03-09,0.0038632194969918654,-0.06092715583126351,-0.009597012225630253,0.0023304309800500356,-0.015473474370690798,-0.00548871520776939
2015-03-10,-0.01000494723243428,-0.07616360369977204,-0.01744175214282262,-0.009501574319725536,-0.0029337926038629503,-0.010567907350681138
2015-03-11,0.006122047529126151,-0.04503817827535794,0.00417693079557524,-0.00010239726929639481,0.017969786081706296,-0.0028483234626072162
2015-03-12,-0.010817259315629268,0.06075141606530288,-0.00970589270019373,0.025923777135610893,-0.013781390917263936,0.0023796847854813397
2015-03-13,-0.0078108551191943265,-0.0015071934494147454,-0.0037330280127096938,0.000895571380961746,-0.012508496633278132,-0.004155480543459378
2015-03-16,0.014858805051128243,-0.012075460182045972,0.029394799540571226,0.023456767230988884,0.037205883869277256,0.010611641294007157
2015-03-17,0.00038823596852943787,0.012223059247289392,-0.012514397943891864,0.003010511326632548,-0.00495657224609003,-0.008022455716295007
2015-03-18,0.03421503260444925,-0.04377357914762681,0.044469857470581076,0.035050182441662026,0.030709164308927006,0.023667421027578905
2015-03-19,-0.0182753433134073,0.015785304503615816,-0.012464054608060327,-0.013283020462707684,-0.025210528438961433,-0.019286314152662798
2015-03-20,0.021766271069435517,-0.030303057248691756,0.012844727291246194,0.004834608103621241,0.012420115455768377,0.001540184671183109
2015-03-23,-0.010371380517913642,0.009615452214343234,-0.01852676483030291,-0.002358434466862347,0.007825204316233458,0.010527684208093246
2015-03-24,-0.016238286277141745,-0.02777780721216938,-0.0017973984449994873,-0.008511598888148564,0.010469325694766773,-0.010652068950256832
2015-03-25,0.014107466524980738,-0.031020417505381093,0.01260678783231528,-0.013544497695099023,-0.036783689389238594,0.004022473812419491
2015-03-26,-0.003974649101275762,0.030328530762263828,0.01556226531946292,-0.006768457781532455,-0.020020535165919506,-0.006362989238333561
2015-03-27,-0.009216076406370122,0.07031894051848075,-0.008756550463766777,0.007982840926918255,-0.028412417028683246,-0.008776681784110285
2015-03-30,0.025124555722406905,0.009931253852217603,0.017447106059852002,0.011589970286572715,0.030108169094502424,0.024527618139120744
2015-03-31,-0.01796043794348201,-0.0022693408501912593,-0.004883735197092065,-0.006587646107977019,-0.009445338842494988,-0.00735733613901679
2015-04-01,-0.0018099198703098729,-0.009097792977761032,-0.005125914084825212,0.0068236165012387495,-0.0062510704017435526,-0.006352723514236991
2015-04-02,0.0046758959908521636,0.02218821489092071,0.016333629698404906,-9.587621571960359e-05,0.018177920738268627,-0.0018943624735595632
2015-04-06,0.015577643173643851,-0.030688612121871905,0.02329897810120629,0.007542022791268588,0.06335084074758979,0.009845985018190673
2015-04-07,0.015151408713221404,0.024710475151481504,-0.0063245942544387646,-0.011843881861781203,0.0007385693434276419,0.0072822114084676315
2015-04-08,-0.017320844749602493,-0.02712890715395133,-0.002439864436516115,-0.0023972648438094213,0.02174665976455148,-0.01970775448341966
2015-04-09,0.0027186866889641337,0.0240124262804573,0.017758544194782733,-0.0002882622593364248,0.011653015949509848,0.007018272125443037
2015-04-10,-0.0003739159580556928,0.0007563748113121882,0.009194095122535328,0.008556799385690539,0.0038555516327911654,0.010750155119591653
2015-04-13,-0.0038344971255153126,0.009070358532538014,-0.019670548462962567,-0.010962601930827653,-0.005310595640134919,-0.00257105747780606
2015-04-14,0.02197133060487566,-0.024719094702357225,0.020503119057599717,0.005879431844458605,-0.011059221524362783,0.015116032084777409
2015-04-15,0.014425105056678378,0.04838703061572791,0.015550471054847748,-0.0017250429231495668,0.0017834849910411954,0.01673771067145169
2015-04-16,-0.002264369314388892,0.024908436783128485,0.0004084002305286827,-0.004031603902708736,-0.005437155028403029,-0.00397343994029542
2015-04-17,-0.00953167100674257,-0.024303084928550822,-0.007856745454319913,-0.005878673478452168,0.0004354513000803806,-0.009118557643427505
2015-04-20,0.010814983779467324,-0.024908366916876368,0.005244966190830036,0.013087928042743169,-0.007350472676152187,0.0035656764910734218
2015-04-21,-0.005077718966538636,0.0030052562428228846,-0.01176607299047816,-0.01052640010066963,0.02016856020521529,-0.004126544584795444
2015-04-22,-0.0020959046394302128,0.0022471709448661503,0.011492076490768888,-0.0010638286459562218,0.04789641514821552,0.006675916673383853
2015-04-23,0.004292330296016722,0.038863938687722754,0.0058337538108881315,0.009584263718385388,-0.0038279091473925053,0.0009144487693242276
2015-04-24,-0.0009096139819467775,-0.030935205992971948,-0.0157725764490253,0.007384154655093678,-0.0007776197845633659,-0.006510924677334162
2015-04-27,-0.0015473215998730305,-0.03489237251013655,0.0066171033911930355,-0.011708289859346355,0.060065042656655576,0.000459765495175235
2015-04-28,0.012944404129920262,0.0161538490882287,0.011298297159826776,0.0026968925852888237,-0.004621129472000773,0.009079630582303766
2015-04-29,0.005489838483947684,-0.027252055687938093,0.012999801058453553,-0.01344887269110262,0.00854744301337429,0.0007970699454451502
2015-04-30,-0.005996905914023909,-0.021789936057066694,-0.007920656948299243,-0.017234683622484592,-0.027532837607318394,-0.0056903812156230416
2015-05-01,-0.018187831553557743,0.014319833694975914,-0.0005050253116501979,0.009412609861823684,-8.840630703377261e-05,0.016939697973095802
2015-05-04,-0.006603255386907203,-0.044705858417585786,0.00495477482183837,0.008637405741496185,0.01982033262823535,0.0029265055534757334
2015-05-05,-0.0029544993456193103,-0.005747179535684377,-0.04879826669955167,-0.025398957258757182,0.010585201507501196,-0.005611263742811956
2015-05-06,-0.00046282269572117674,-0.12303879548804142,0.0057126338426263246,-0.0011984396320019464,-0.01081772507834955,-0.004740004477633564
2015-05-07,-0.0035203605538712823,0.02824860583499622,-0.01661770790823658,0.005698360123576718,0.027643952080381284,-0.006689878485454326
2015-05-08,0.010039906002297982,-0.06043954604404189,0.0,0.006063732392636689,-0.000802367109835278,0.015867300060900424
2015-05-11,-0.01187264690672274,0.0311890533806638,-0.020214322834355092,-0.011856489803075965,0.012171892568897835,-0.01676839143927089
2015-05-12,0.001862552095828196,-0.035916835272320924,0.019648607074705504,-0.0009997616302074297,0.021921607801995036,0.0027652579017400924
2015-05-13,0.001301790609717468,-0.03725491387713031,-0.019376885325487425,0.0029025635155932594,-0.006374116918974937,-0.0052859115558766545
2015-05-14,0.006963590277632381,0.027494955820210443,-0.009497807255874124,0.00878272853843809,0.0037831669775971744,0.004736806277396477
2015-05-15,0.006053615921796318,0.044598592909804946,-0.002865909715884074,0.010486385307767021,0.019418271142708665,0.004369209330484125
2015-05-18,-0.012774315285353,0.016129039554954483,0.014701301457943572,0.0015667542044133231,-0.0003617094762363715,-0.005724291402235071
2015-05-19,-0.015283626446930487,-0.031746045880193696,-0.016775431110060635,0.002052747649651243,-0.006472295749399448,0.0016121485158642201
2015-05-20,0.0021902262182962318,-0.027000938868004254,0.002215396191885599,9.719362268167941e-05,-0.011289082211751178,0.001609346108008225
2015-05-21,0.0022801465530091214,-0.007928634538775126,0.011386890292022889,-0.0035114177636936805,0.005197378373454464,0.0009181191233831321
2015-05-22,-0.005687682551356543,-0.0059940477767003175,-0.013444300576984203,0.0006856477713090836,0.008590523912465953,-0.007911936443356082
2015-05-26,-0.015254294079780961,-0.016080386982834205,-0.012297906834548455,-0.011738876363352246,-0.0010898750183484518,-0.013522935850020068
2015-05-27,-0.0017427641956545559,0.011235920031242408,-0.001682788778595179,0.005685776196837189,-0.00012128073379813475,-0.002811941644471405
2015-05-28,0.0012609315048603964,-0.008080800685720813,0.0016856253299852852,0.014281415302429545,0.016246998689338543,0.0
2015-05-29,-0.002324655957773203,-0.035641490699829914,-0.00516014817679622,0.0006840934523910658,-0.0025849904207780883,0.0010575134869388325
2015-06-01,-0.0035922340386010942,-0.019007423453036076,0.0007895778072748438,0.011628385676030195,-0.005382784466743784,-0.000821296226699797
2015-06-02,-0.0004871428987176518,0.051668514303728985,0.011379143213044784,-0.012653510961675107,-0.004409611340134401,0.00011715176831295082
2015-06-03,-0.003996916220281421,0.01228248515216035,-0.008466378210964187,-0.01956577436467677,0.0025769365731915794,-0.002231914525563039
2015-06-04,-0.007634254564221954,-0.06370071714570402,-0.018312493133982533,0.0014967275000337121,-0.01232978096437809,-0.008593231846863225
2015-06-05,0.001972402455281408,-0.01403888890147642,0.026321945249050405,-0.015940768357039392,0.013093670696398219,0.0007131501849695354
2015-06-08,-0.011516820500565128,-0.015334100938434347,-0.006355809212169161,-0.006581303080785417,0.028698768522178453,0.0067629215363986805
2015-06-09,0.0,-0.014460524777605066,-0.00022448029313748563,0.0007136394479734243,-0.00113150446221999,-0.0031823318761506902
2015-06-10,0.014041059544348311,-0.00790064306283178,0.014816226582614833,0.009471376324596381,-0.020703187995237737,0.007448340211152926
2015-06-11,-0.0069722923528476866,0.027303728345815514,0.0026543411937569594,0.005548937978098634,0.0028321502750325855,-0.001408175129067435
2015-06-12,-0.012361676164546531,0.013289024264411253,-0.01235493591032466,-0.00431444849259377,-0.0028638677326909834,-0.012574523989357544
2015-06-15,-0.005807468763348811,-0.019672061093525706,-0.0034622522235076003,-0.001209085221650863,-0.0012366685227346297,-0.003571013343268703
2015-06-16,0.007553188353481843,0.011148207895040896,0.00963877143924341,0.00413646268127188,0.010943373157369374,0.011466973616319986
2015-06-17,-0.002798772098992708,-0.0022050170630951715,-0.011767268175057688,0.01175518582749624,0.028800573289696096,0.0005906487298990015
2015-06-18,0.004911717854968245,-0.005524882837687928,-0.0023590180582955256,0.015491409672367062,0.005683373161624372,0.008851517582630919
2015-06-19,-0.007780170212872917,0.010000016954210045,-0.006080624200037188,-0.012712702877427873,0.0023674530537807215,-0.0031589485399228234
2015-06-22,0.008243644611984013,-0.022002178867752575,-0.0021523280353705765,-0.0019805799874886842,-0.010361630404811084,-0.00046936816475984244
2015-06-23,-0.0019942157159292817,-0.0022497701902446376,0.008060885486961267,-0.014589494062558384,0.030332307745169373,-0.0011741481066110948
2015-06-24,-0.008192340660628017,-0.021420471570989807,-0.005067899294124434,-0.007654322132433666,-0.009339929636816735,-0.004584242189263232
2015-06-25,-0.009368892090689585,-0.020737361618345718,-0.007810604141996302,-0.005480597962082889,0.013651601690611415,-0.00885674572024886
2015-06-26,0.002643881628800804,-0.051764656515682406,0.004677135834927126,0.007245742584955472,-0.006324607704336294,-0.0008343690936205572
2015-06-29,-0.019370835025336874,-0.027295317068888103,-0.020553817099531635,-0.005370069177295433,-0.018982328906347767,-0.01240131994232696
2015-06-30,-0.0022752679042512547,-0.029336736555746867,0.01507270755672696,-0.0014258385555634412,0.02381499635902573,0.004588145051196424
2015-07-01,-0.00393921343925685,0.0,-0.0203317056843485,0.0040803705388876566,0.003317596250232091,-0.00997585322662431
2015-07-02,-0.002289412869833307,0.0013140278408982908,-0.0011658673817674936,0.018185480185394898,0.04038639915454456,0.009347864258167471
2015-07-06,-0.011473894573595933,-0.022309721633476443,-0.0067703603118147715,0.0023949237681504254,-0.001071274437522196,-0.007336711741467994
2015-07-07,0.005276022774060696,0.016107431606508626,0.019156498799749677,0.024089059529716517,-0.04232804124569667,0.004119656967762175
2015-07-08,-0.017949361199708802,-0.18097758670137098,-0.02571487748855994,-0.009039993611091979,-0.04823057784907436,-0.010860473137591198
2015-07-09,0.002351707067788089,-0.05322579578355957,0.009587107041054699,-0.007552675696987143,0.011609720385955313,-0.004513614048587966
2015-07-10,0.006717842922848494,0.020442911055977397,-0.008910226376506736,0.004546784853400654,0.004768851945843755,0.007597759742561161
2015-07-13,0.002012392623530923,0.056761296423959884,-0.0039033516080152486,0.003246619302822662,0.011614881028806812,0.002432624265073846
2015-07-14,0.010042389152850273,0.05529224468420724,0.012112749591504102,0.00019608641738444454,0.013312443878506386,0.008371679799021203
2015-07-15,-0.013710351523478104,-0.056886174755826135,-0.021301939922769852,0.0076477353466157805,-0.009448430502932648,-0.004211341378710265
2015-07-16,0.002547044786545216,0.004761862232212533,-0.010210273545462223,0.01615286458972376,0.013452917723576485,0.0018124001156341052
2015-07-17,-0.014077516258034772,0.018957328120918104,-0.023058104495143228,-0.007469332412603724,0.029923479333326286,-0.003618097339595061
2015-07-20,-0.0022542121045479036,-0.044961235725380244,-0.031925985436404125,-0.004824152799500325,0.027670547578698246,-0.010289277742595582
2015-07-21,0.010329265753927563,0.008116914281397047,-0.007698873139101892,-0.009888337326945384,-0.054878507378390284,-0.0012232654983034275
2015-07-22,-0.004153630484202475,-0.053140084006267574,-0.01603542177690931,0.0065606623648799545,0.004123425201304931,0.0015916695135402836
2015-07-23,-0.006095350171726133,-0.027210938968575293,0.003022817790109933,-0.007101312789333236,-0.0025011922264167596,-0.007947172404962455
2015-07-24,-0.025177141622567012,0.006993083943600098,-0.015199059225244116,0.0020570860245510136,-0.0066990980175530845,-0.014789132797991877
2015-07-27,-0.016114968393118434,-0.020833395421502532,-0.026210777817969544,0.011928346946682877,-0.046720231391331746,-0.008506113769271684
2015-07-28,0.03657138428050555,-0.0017730057236523544,0.050006829869370995,0.005700391558063789,0.04667806507496031,0.040625753440052925
2015-07-29,0.009198952118351533,0.06039070494486043,0.01158087843343436,0.004803567886750182,-0.003776200204621105,0.008001674869283937
2015-07-30,-0.002358882230958703,0.0033500806749393597,0.010290607129545215,0.002868094446661029,0.011257673505236987,-0.0015633360309537103
2015-07-31,-0.04890903870104024,-0.013355580427863889,-0.01718886585414159,0.0029555874752471567,-0.0023988239767867015,-0.04577795205184754
2015-08-03,-0.03254972642333076,-0.07445009620653842,-0.009716204391095107,0.023859264471573605,-0.023144884928617437,-0.014518193256721434
2015-08-04,-0.004556167119156185,0.03107862574305309,0.003925048266018694,-0.010862351463887032,0.02419330078904558,-0.011401386973802219
2015-08-05,-0.013847972496207062,0.23758868516124165,-0.008470391402708777,-0.005444087963566546,0.014458436896063187,0.0
2015-08-06,0.013804471566475796,-0.020057287407311386,0.02089605598469002,-0.0019817557205333847,-0.08884613070827718,0.011921599298928554
2015-08-07,-0.016903215895680113,-0.08771935205918358,-0.05046317679247658,0.011820268998986805,-0.014707655017798138,-0.016134963305735606
2015-08-10,0.02555201511880667,-0.016025626330215204,0.0340295012940095,-0.004392626306244263,-0.005649254943673188,0.0249901488676485
2015-08-11,-0.00128078766136841,-0.07654719876413751,0.013504489462582203,0.0009389346759802741,-0.015634065274604314,-0.006793166937098083
2015-08-12,0.011774208107053541,-0.01763666724638402,0.034023515818532246,0.016599377684058947,0.0033702625495031224,0.01677618446515572
2015-08-13,-0.010830745271867004,-0.023339337600440824,-0.0031280768986490237,0.004797217110009688,0.018222278547613824,-0.001776789604482909
2015-08-14,0.0016308277869190313,0.011029401130226768,0.003137892467587333,0.0011016304130113674,0.0026389930841606013,-0.0036874283530760055
2015-08-17,-0.019900684545271274,0.018181800842285156,0.0010006965626576658,0.00449372596449038,0.04869422505161958,0.00523215659273335
2015-08-18,0.002523017715350351,-0.10535708674970845,0.004999388192424847,-0.00018264346214524885,0.022471468870960187,-0.011044451846356496
2015-08-19,-0.03032118715978238,-0.00798411913428454,-0.04153705977373712,-0.004018250502475507,-0.02098032399177252,-0.021437770712508963
2015-08-20,-0.020640064993138307,-0.09255524763152478,-0.004411507746328258,-0.0075177649460479445,-0.05120474567775368,-0.021776392139954193
2015-08-21,-0.04391726616419622,-0.01995568692248262,-0.02437110871064918,-0.011916982622403705,-0.047113613026361856,-0.03272107267082902
2015-08-24,-0.04804653891813904,0.09954752253972532,-0.07480641641768604,-0.036649195065386775,-0.05156653613722739,-0.04727558074533078
2015-08-25,-0.02911841882335009,-0.10699587790967546,-0.012994939424631369,-0.024553470837690883,0.005299957738899019,-0.00014525691905387106
2015-08-26,0.04384458934322866,0.032258032618297294,0.038473062613289644,0.019250173296265327,0.021860631008791875,0.055158957934809516
2015-08-27,0.06225181759349785,0.033482164001966463,0.06761548601858247,0.005901922987314512,0.08072407396744574,0.03241402839011598
2015-08-28,0.035935378629566195,-0.010799176997623228,0.02005517698322179,-0.004302896404379863,0.022593474526899193,0.0029393544637144053
2015-08-31,0.006962640308259438,0.004366808135300104,0.012934803612931534,-0.03349009484302168,0.00233425311787383,0.0022643810877036596
2015-09-01,-0.03457226636431232,-0.039130398276171485,-0.029242650203160636,-0.031094790187667032,-0.04187746789935942,-0.04199885891531652
2015-09-02,-0.001662641552540145,0.0,0.02223116857391294,-0.0032510768703924997,0.0379667326201818,0.015954569389103224
2015-09-03,0.002562421026921502,0.009049764968910745,-0.00334609134225472,0.00136788928236653,-0.008559158628931418,0.007646932082768343
2015-09-04,-0.020317027702196233,0.00672639746964121,-0.007230518324287338,-0.005779318419210089,-0.014822516253377382,-0.018024264439921223
2015-09-08,0.002217131660462446,0.024498917399055964,0.010014498244605097,0.02610452958015519,0.0257924872165749,0.014352915268497801
2015-09-09,-0.024986601382079088,-0.03478257624548575,-0.009400195519686627,-0.018436688979360683,0.002981841490309778,-0.020408130151348902
2015-09-10,0.009877230903188927,-0.009009000301245074,0.014688877482480711,0.0005247802352508213,-0.0017275792568650639,0.007222098729318782
2015-09-11,0.0017181597935578274,0.020454471318191336,-0.011657317319039517,0.0052439041918113105,0.007083127758706009,0.0023444146778843766
2015-09-14,-0.0002642215428474426,-0.015590133272275541,-0.009332746342791243,0.0029211183052912926,0.011788685834209334,-0.0027518864975202284
2015-09-15,0.01847694532639288,0.013574647453366007,0.010728667095090572,0.0010406016460575707,0.0015008533688181114,0.0051044544638454425
2015-09-16,0.02397339364769646,0.033482164001966463,0.03482204882466622,0.013301169756606113,0.03423117949694654,0.01976406636063266
2015-09-17,0.004935381691004492,0.0,-0.0035024222589916665,0.012203966233011565,-0.000686427307326376,0.002153018483439295
2015-09-18,-0.021030463707549574,0.006479423807706386,-0.04268166383004923,-0.014285672601908717,-0.005532854221774852,-0.023905085990174713
2015-09-21,0.004502448095678346,-0.057939911967262336,0.0034095104820925926,0.007811846884085538,0.013736467307306599,0.009768712405664237
2015-09-22,-0.010756803495039602,-0.05011384894819382,-0.016989219505887942,-0.010199306859153157,-0.012339109416155347,-0.008856743544278567
2015-09-23,-0.014627476255077765,-0.033573108854717204,-0.028981421965665444,-0.0007209941820087717,0.000459842504490382,-0.006048743762176678
2015-09-24,0.010115238350307143,-0.014888381656182004,0.0030118820393532086,0.005568030788983158,0.007890882645230857,0.005947489356507907
2015-09-25,0.01053451998979793,-0.017632224871117375,-0.006415501053265382,0.011177556373527908,-0.02360137483948066,0.0068747021782269435
2015-09-28,-0.024839246764544298,-0.07179492383626973,-0.046159914587751705,-0.010749761146071846,-0.03300761554870424,-0.008603307520017922
2015-09-29,0.0063351760250123235,-0.01933699874468009,0.01008210319694669,-0.007790619677333743,-0.00716505256437161,0.005096883496602533
2015-09-30,0.03449183349395746,0.04225354855837682,0.03807196228554077,0.007851789986907942,0.007095082009808129,0.01891144190367333
2015-10-01,-0.006845959785195421,-0.01351350045186761,0.010851710784492097,-0.010251077907520223,-0.03429950833940998,-0.00390052936328511
2015-10-02,0.040975279453713265,0.1150685110466183,0.047153349961466695,0.020610719450218973,0.032057758124643954,0.02457493721784254
2015-10-05,0.03041084940320249,0.1400490591604926,0.04658715049728501,0.022123214212649067,-0.005735797824596434,0.012256438018918292
2015-10-06,0.03522533941831152,0.028017266849488465,0.027153981694342244,-0.008637693591364792,-0.01905337856419076,0.01406027460047321
2015-10-07,0.012990092829466837,0.058700253863305685,0.011226417243864972,0.0008013271577005376,-0.03934404066335062,0.016818649439996003
2015-10-08,0.020313049790543936,0.033663285749707894,0.03903554060216563,0.00920664156586537,-0.022590068231747584,0.010479814093073081
2015-10-09,-0.003781610837758742,-0.011494242373779495,0.0029872385540721247,0.00198291133569084,-0.02659664782558413,-0.009621337494738702
2015-10-12,-0.009266309030556474,-0.015503861641813277,-0.014547792456246156,0.003958170911492864,-0.023154721971044956,0.0005048157618077198
2015-10-13,-0.004056665298181494,-0.0393700417852032,-0.008718056656578987,-0.0020695630434107715,0.017023869860745666,-0.001765963680026128
2015-10-14,0.015614415599698894,0.022540912724926976,0.007848906109977127,-0.003062423310671858,-0.010809577491181055,0.012633403798043563
2015-10-15,0.01069501920128113,0.04408823188773625,0.015854232643013333,0.022490778358766894,0.020426012486898237,0.016466667866803286
2015-10-16,0.0062832323048198635,-0.04798464456229001,0.004131880464101956,0.004457701775863576,0.025755735523108614,0.012273099910028229
2015-10-19,-0.01380227660518818,0.004032254188043316,-0.030743059292407948,0.0010608124407347486,0.00480158072748571,-0.01806531344000939
2015-10-20,-0.00044433327706250303,-0.2469879546912781,0.0007074844211856224,0.001638196016785498,-0.06606755350432658,-0.0019753943757436776
2015-10-21,-0.00733423160936475,0.06133333841959643,-0.012843282802111333,0.0025020023566804106,-0.013800880426347861,-0.007670818459657114
2015-10-22,0.0256353966270646,-0.037688465992105846,0.02411089670801969,0.014491064372580853,0.0077586303749297425,0.03341241374060244
2015-10-23,-0.004147716903581955,0.010443854477762526,-0.00431276168748107,-0.010878607315804478,-0.01242211222596079,0.0010858424105557596
2015-10-26,-0.02707147499079987,0.04134375425857484,-0.023878997554738213,-0.006790957496418892,0.02950887527409196,-0.021209383103635515
2015-10-27,-0.01205319129203497,-0.13151369285748848,-0.008274244296031075,0.0024077794830106303,-0.022809699646425874,-0.001601095276034803
2015-10-28,0.02383082016122473,0.057142870766776044,0.025271764348890446,-0.011047330931114763,0.012407945034625278,0.014674971475566956
2015-10-29,0.0011136046244473174,0.0,0.008609923112934403,-0.011364627296095775,-0.006245254663083899,-0.0006073878979429015
2015-10-30,0.01101375328868448,-0.02702706534118826,0.0038586774220350506,0.00864637950908742,-0.022208650663342766,0.0062020079695142005
2015-11-02,0.044893990822229224,-0.030555527224952028,0.0025622420027444637,-0.004188524724958453,0.03315139413174362,0.030698617484420154
2015-11-03,0.03348827125234011,0.06590258408165917,0.02765174716935448,0.0007821856727325827,-0.025445558566223325,0.018409769523373587
2015-11-04,-0.013959812098857882,-0.3736559393047829,-0.022385024147240196,0.008894727508456102,0.11173506172895453,-0.010017078818317371
2015-11-05,-0.022940881817496317,-0.012875524623216728,0.0,-0.01085057522576427,0.0006043683865557536,-0.013607807737163302
2015-11-06,-0.005499816392980916,-0.04782604233754284,-0.013878051025598026,-0.03192973074286809,0.0025456895572166793,-0.004008938375913762
